"SubjectID" "Activity" "Average of [fBodyAcc-mean()-X]" "Average of [fBodyAcc-mean()-Y]" "Average of [fBodyAcc-mean()-Z]" "Average of [fBodyAcc-std()-X]" "Average of [fBodyAcc-std()-Y]" "Average of [fBodyAcc-std()-Z]" "Average of [fBodyAccJerk-mean()-X]" "Average of [fBodyAccJerk-mean()-Y]" "Average of [fBodyAccJerk-mean()-Z]" "Average of [fBodyAccJerk-std()-X]" "Average of [fBodyAccJerk-std()-Y]" "Average of [fBodyAccJerk-std()-Z]" "Average of [fBodyAccMag-mean()]" "Average of [fBodyAccMag-std()]" "Average of [fBodyBodyAccJerkMag-mean()]" "Average of [fBodyBodyAccJerkMag-std()]" "Average of [fBodyBodyGyroJerkMag-mean()]" "Average of [fBodyBodyGyroJerkMag-std()]" "Average of [fBodyBodyGyroMag-mean()]" "Average of [fBodyBodyGyroMag-std()]" "Average of [fBodyGyro-mean()-X]" "Average of [fBodyGyro-mean()-Y]" "Average of [fBodyGyro-mean()-Z]" "Average of [fBodyGyro-std()-X]" "Average of [fBodyGyro-std()-Y]" "Average of [fBodyGyro-std()-Z]" "Average of [tBodyAcc-mean()-X]" "Average of [tBodyAcc-mean()-Y]" "Average of [tBodyAcc-mean()-Z]" "Average of [tBodyAcc-std()-X]" "Average of [tBodyAcc-std()-Y]" "Average of [tBodyAcc-std()-Z]" "Average of [tBodyAccJerk-mean()-X]" "Average of [tBodyAccJerk-mean()-Y]" "Average of [tBodyAccJerk-mean()-Z]" "Average of [tBodyAccJerk-std()-X]" "Average of [tBodyAccJerk-std()-Y]" "Average of [tBodyAccJerk-std()-Z]" "Average of [tBodyAccJerkMag-mean()]" "Average of [tBodyAccJerkMag-std()]" "Average of [tBodyAccMag-mean()]" "Average of [tBodyAccMag-std()]" "Average of [tBodyGyro-mean()-X]" "Average of [tBodyGyro-mean()-Y]" "Average of [tBodyGyro-mean()-Z]" "Average of [tBodyGyro-std()-X]" "Average of [tBodyGyro-std()-Y]" "Average of [tBodyGyro-std()-Z]" "Average of [tBodyGyroJerk-mean()-X]" "Average of [tBodyGyroJerk-mean()-Y]" "Average of [tBodyGyroJerk-mean()-Z]" "Average of [tBodyGyroJerk-std()-X]" "Average of [tBodyGyroJerk-std()-Y]" "Average of [tBodyGyroJerk-std()-Z]" "Average of [tBodyGyroJerkMag-mean()]" "Average of [tBodyGyroJerkMag-std()]" "Average of [tBodyGyroMag-mean()]" "Average of [tBodyGyroMag-std()]" "Average of [tGravityAcc-mean()-X]" "Average of [tGravityAcc-mean()-Y]" "Average of [tGravityAcc-mean()-Z]" "Average of [tGravityAcc-std()-X]" "Average of [tGravityAcc-std()-Y]" "Average of [tGravityAcc-std()-Z]" "Average of [tGravityAccMag-mean()]" "Average of [tGravityAccMag-std()]"
16 "SITTING" 0.0892682200463768 -0.980158243333333 -0.968023206956522 -0.312460719623188 0.845745169275362 -0.980693779855072 0.983456924782609 0.976584562753623 -0.987651935072464 0.16492799274058 0.189603733510145 0.229933499130435 0.134113314608696 -0.0574525433043478 -0.87929896 0.802392554347826 -0.546371995246377 0.215298183466667 0.16404736514913 -0.0957204520289855 0.120833332515942 0.263621323463768 -0.180362799594203 0.132741948575362 -0.113441126 0.158703416867536 -0.949293137681159 -0.941426417956522 -0.946417382463768 -0.0980848753478261 0.146267118914493 -0.0840974025956522 -0.99313845942029 -0.986779327681159 -0.987329748985507 -0.774869861057971 -0.681159420434783 -0.751690820869565 -0.467327620302899 -0.99970910826087 -0.999044536231884 -0.999162888115942 -0.983230774492754 -0.984362469130435 -0.989067310144928 -0.984794137101449 -0.994218092028985 -0.989312154927536 -0.999981107971014 -0.999908146811594 -0.999730026956522 -0.998769850144928 -0.999703617971014 -0.999581479275362 -0.999416526521739 -0.998951472173913 -0.999097414782609 -0.978632856956522 -0.354741126434783 -0.630832050752174 -0.067644434457971 -0.999768071304348 -0.999778217826087 -0.999836067826087 -0.999757705797101 -0.999842155942029
16 "STANDING" -0.166737468166667 -0.985359689871795 -0.980552435769231 -0.230428515141026 0.84295488525641 -0.962035762692308 0.984645226923077 0.985433454871795 -0.989405993333333 0.162754030030769 0.253121642846154 0.181314996901282 0.147160863942308 -0.068667733 -0.869294304871795 0.81736089025641 -0.393435759435897 0.192886565385897 0.113675068125641 -0.100107332602564 0.0427821149602564 0.0434465612608974 -0.0847358842320513 0.0728059478615385 -0.0835744052346154 0.147289219279487 -0.972092507948718 -0.98444096474359 -0.972528178205128 -0.0937730851435897 0.143082750899359 -0.0413738820897436 -0.99700844 -0.995344477692308 -0.988272201538462 -0.775201684564103 -0.813895781602564 -0.9367521365 -0.42139037488718 -0.999789426282051 -0.99956135474359 -0.999545163589744 -0.984236462179487 -0.98865796025641 -0.989466124102564 -0.988777273974359 -0.993654133205128 -0.988749348076923 -0.999971582820513 -0.999930902051282 -0.999753822564103 -0.999509326282051 -0.999669322051282 -0.999564169102564 -0.999512937692308 -0.99962094051282 -0.999428416538462 -0.973157351666667 -0.201705649882051 -0.543058272474359 -0.199606970532051 -0.999699151410256 -0.999769913589744 -0.999818114487179 -0.99974212974359 -0.999963577564103
16 "WALKING" -0.217351194313725 -0.982469595490196 -0.973784841960784 -0.0591973095098039 0.802297433333333 -0.949902028039216 0.566283269803922 0.273037185372549 -0.361150387254902 0.227699175117647 0.0460027092792157 0.047288345972549 -0.0186075430588235 -0.0695955689607843 -0.603474092745098 0.398906442352941 0.220010722007843 0.129973210058824 -0.378532038705882 -0.110917348282353 -0.0533097023705882 0.132374227789608 0.508826561568627 -0.120074825448235 0.124662725686275 -0.0369763632254902 -0.685183404901961 -0.632694870196078 -0.485931932745098 -0.105958048921765 0.125986717388235 -0.128136439392157 -0.758897545882353 -0.636728410588235 -0.420455558823529 0.468529559215686 -0.758380768039216 -0.751633984509804 -0.613356830392157 -0.741997083921569 -0.817407627058824 -0.834136194705882 -0.433612657843137 -0.45663628254902 -0.313944907058824 -0.466961944117647 -0.78086463254902 -0.799477020392157 -0.982059131960784 -0.847975016666667 -0.787498691568627 -0.871068215490196 -0.856795521764706 -0.846218210588235 -0.815744531960784 -0.754082784313725 -0.876877976666667 -0.59574648627451 -0.156730901988235 -0.520455629607843 -0.342591114370588 -0.935575354313726 -0.968103774313726 -0.978357688039216 -0.974260190588235 -0.969748360588235
16 "WALKING_DOWNSTAIRS" -0.225382496382979 -0.957785118085106 -0.955487793617021 -0.0766118465642553 0.781240060425532 -0.956000254468085 0.411222651702128 0.180483510468085 -0.164510703621277 0.0881132687234043 -0.257339661744681 0.0632756181638298 0.0548550605276596 -0.068264792706383 -0.454484779787234 0.419505364893617 0.21782061429617 0.224792776293617 -0.130536754655319 -0.103904044543617 -0.065869657612766 0.00535213280638298 0.247655386212766 -0.4115204 0.324562815382979 -0.19836163706383 -0.487810521489362 -0.498138737914894 -0.309820427234043 -0.391533163574468 0.311252684042553 0.00428484903404255 -0.62639740106383 -0.471937821489362 -0.237887350914894 0.610119627021277 -0.759780367021277 -0.703546097723404 -0.651636550425532 -0.798505492978723 -0.245044147593617 -0.739175672978723 -0.281507406948936 -0.36402669587234 -0.0393375815170213 -0.463873400255319 -0.687458367446809 -0.720071916170213 -0.959493390425532 -0.544412130425532 -0.754802298723404 -0.731984775744681 -0.790599263829787 -0.728352231276596 -0.696355297446808 -0.562052849787234 -0.793805812340426 -0.420844008625532 0.00270994290851064 -0.320397569323404 -0.536952434893617 -0.907013208085106 -0.962575977234043 -0.968795854680851 -0.957436890212766 -0.956175923404255
16 "WALKING_UPSTAIRS" -0.379059698039216 -0.948413552745098 -0.933657461176471 0.396828491901961 0.55676289 -0.889360229607843 0.557779569607843 0.48379208772549 -0.47706561627451 0.20424227374098 -0.131746769337255 -0.00199754675882353 0.123212207184706 -0.0486136789705882 -0.408979478117647 0.386723584196078 0.216610386196078 0.215974185562745 -0.19844474962549 -0.140908293613922 -0.0638778779823529 0.078216734325098 0.0020307165372549 -0.409725384117647 0.278891601960784 -0.10281659712902 -0.563844514313726 -0.358178430411765 -0.308260568039216 0.117780322217647 0.0133065825803922 0.0242689251419608 -0.643495547058824 -0.607608147647059 -0.517594627843137 0.369907519215686 -0.805186587843137 -0.861437906862745 -0.408771410980392 -0.910714745686275 -0.812224670980392 -0.822994458627451 -0.417127012352941 -0.620123586470588 -0.464475690784314 -0.633613895882353 -0.851454817254902 -0.829408587843137 -0.99071804 -0.884328197254902 -0.899966012156863 -0.747476751176471 -0.831369491568627 -0.900009634117647 -0.801491594705882 -0.843584048235294 -0.917261614117647 -0.53239971627451 0.18050696002549 -0.113091970627451 -0.107913010956863 -0.935453682941176 -0.970742199607843 -0.987444774509804 -0.982513619803922 -0.984084214901961
17 "LAYING" 0.722657502112676 -0.961063222394366 -0.961466681267606 0.516549368873239 -0.929350172816901 -0.088492957971831 0.98083976084507 0.977887289859155 -0.981472057605634 0.221071550746479 0.209612986809859 0.208151110971831 0.265483887485916 -0.0944580192535211 -0.86009790915493 0.821251680140845 -0.383685249940845 0.20374416295493 0.27429775184507 -0.102049763957746 0.190081890443662 0.107404632921127 0.0186079121943662 -0.0274115476028169 -0.000732537426760562 0.126013254784507 -0.963755996197183 -0.96327713915493 -0.960733121690141 -0.132434300140845 0.166453854559155 -0.247179356661972 -0.993274308028169 -0.996498696760563 -0.975865948873239 -0.740451993098592 -0.909132212591549 -0.985915492816901 -0.287390257253521 -0.998967127183099 -0.998067927464789 -0.998770043098592 -0.978343915774648 -0.983854158873239 -0.978823768309859 -0.983939803521127 -0.99123825056338 -0.98692057028169 -0.999885816478873 -0.999624005352113 -0.999179857183099 -0.998789922816901 -0.99930398084507 -0.998985505352113 -0.998893915492958 -0.998886337464789 -0.998878983239437 -0.971949211126761 0.108567614478873 -0.15477314918169 -0.124929513666197 -0.999262296056338 -0.999235989014085 -0.999477328450704 -0.999435747183099 -0.999645236338028
17 "SITTING" -0.135803881679687 -0.99019661703125 -0.9667201059375 -0.42041849375 0.85194142 -0.98602025359375 0.99100747484375 0.9879309490625 -0.99329446828125 0.177723195390625 0.213660957078125 0.234402289097187 0.24498415553125 -0.0669245931234375 -0.887030404375 0.81626151375 -0.672873610523438 0.260023057171875 0.222981445942187 -0.094247696875 0.137312572484375 0.0074557328265625 -0.02878806438125 0.0636952349203125 -0.0690181574046875 0.0999799999578125 -0.97815190234375 -0.95098034859375 -0.967177744375 -0.162028605246875 0.222567781095313 -0.186410698657656 -0.99625788078125 -0.9968293871875 -0.99209649484375 -0.81030565234375 -0.725806451234375 -0.960416666671875 -0.442649998248437 -0.99986445859375 -0.999906045 -0.99966107546875 -0.98991581109375 -0.99081824828125 -0.99273854875 -0.9906096209375 -0.99536172734375 -0.98884669390625 -0.99998804640625 -0.99995142984375 -0.9998710896875 -0.99964042890625 -0.999890754375 -0.999820844375 -0.99979448171875 -0.99969757546875 -0.99951252171875 -0.98841106765625 -0.18993030878125 -0.452427053039062 0.0213616747453125 -0.99991123 -0.99988005234375 -0.99993262625 -0.99990635015625 -0.9999620359375
17 "STANDING" -0.202687757012821 -0.985751365769231 -0.975810476025641 0.0917807149294872 0.748028085384615 -0.881050277692308 0.988199295897436 0.988060278974359 -0.992010007692308 0.175455280834615 0.214980554994872 0.270998564307692 0.169433671564103 -0.0770632126371795 -0.868953446282051 0.820776891538462 -0.426353077397436 0.183623204273077 0.162165749048718 -0.101289168653846 0.0553161166923077 -0.109065331284615 -0.0317712444858974 0.0878575974623077 -0.111361688555128 0.189306477883333 -0.98124900025641 -0.982950007564103 -0.978184576538462 -0.173397406152564 0.197872098320513 -0.0676160115423077 -0.997414933205128 -0.997662772307692 -0.990305368974359 -0.832014739102564 -0.878411910435897 -0.983760683589744 -0.358229277729487 -0.999764546410256 -0.999706418846154 -0.999697738205128 -0.988200349487179 -0.991450377692308 -0.990640162948718 -0.991595972307692 -0.994242653974359 -0.989088148333333 -0.999966529102564 -0.999946364358974 -0.999699974615385 -0.999661203589744 -0.999811018076923 -0.999716516025641 -0.999699503461538 -0.999740130897436 -0.999488571923077 -0.980696264102564 -0.0432529320269231 -0.395378833461538 -0.067190564925641 -0.999678276025641 -0.999623494615385 -0.99969469448718 -0.999688809230769 -0.999955426282051
17 "WALKING" -0.190265949622951 -0.980983351639344 -0.968613202622951 -0.106970963643934 0.807496823442623 -0.927010976885246 0.235174509147541 0.437595562295082 -0.289689714098361 0.216816145681803 0.0427272875819672 0.0600451578081967 0.0377540918137705 -0.0839773343770492 -0.503150499016393 0.364338529672131 0.177853871392131 -0.0244699090196721 -0.477996152295082 -0.109959237927869 -0.287384535321311 0.0586680116762295 -0.03025771636 -0.0488507548842623 0.037479603945082 -0.019864180782623 -0.582273924426229 -0.587540953606557 -0.335009836885246 -0.306085840704918 0.113958809167213 -0.0468879787295082 -0.511320902131148 -0.720309782295082 -0.416762942786885 0.396969759180328 -0.80645161 -0.784699453606557 -0.482539139098361 -0.721439840983607 -0.759790033934426 -0.767901462622951 -0.0470379377672131 -0.543872996229508 -0.247473958721311 -0.554714574754098 -0.844102817540984 -0.70918885852459 -0.988128435573771 -0.799701980327869 -0.793980917540984 -0.710530786229508 -0.77255179295082 -0.342797671590164 -0.510995986885246 -0.818479673114754 -0.907886425573771 -0.40771670852459 0.0643687219081967 -0.234222862960656 -0.291314269067213 -0.874820376229508 -0.777671448032787 -0.915177611311475 -0.919466192295082 -0.895381619672131
17 "WALKING_DOWNSTAIRS" -0.160962985956522 -0.950026242173913 -0.946576675652174 -0.262081195152174 0.809630506086957 -0.946945043695652 0.437236821086957 0.426407406391304 -0.226871764236522 0.0415794118043478 -0.147190711782609 0.109104338734783 -0.0258384134478261 -0.123517195928261 -0.367826389 0.405383133478261 0.302457480586957 0.00876383959304348 -0.280200856826087 -0.1077700285 -0.161197976102174 0.00110677109647826 0.0301062580826087 -0.483097264565217 0.324902589804348 0.00829848686956522 -0.425892085434783 -0.494300068913043 -0.232641763307609 0.0169178163108696 -0.0340016162217391 0.02725418835 -0.540461591521739 -0.673728930217391 -0.313253549217391 0.449729349130435 -0.751753151956522 -0.713043475652174 -0.623030696913043 -0.783124977608696 -0.26951579023913 -0.782546215652174 -0.298931144913043 -0.573043711086957 -0.0186815457065217 -0.635827293478261 -0.768811258695652 -0.773526281521739 -0.971317979347826 -0.498998699043478 -0.789204324130435 -0.564589883695652 -0.805776850434783 -0.784488903695652 -0.702415578043478 -0.792373022608696 -0.910482177173913 -0.316412962967391 -0.0515415295528261 -0.389638897178261 -0.415619178387391 -0.894283751956522 -0.890645864130435 -0.955286891956522 -0.945812495 -0.924004076956522
17 "WALKING_UPSTAIRS" -0.298171464166667 -0.949460372291667 -0.91597346625 0.32098252625 0.62103250375 -0.843077588958333 0.47037431975 0.609802247708333 -0.364288403958333 0.06086318188125 -0.127764454420833 0.118361171754167 0.10645089685 -0.0548455941370417 -0.398922355708333 0.268719658441667 0.0155143914583333 -0.0521266545229167 -0.219965808016667 -0.142655397660417 -0.152138308884333 0.193631087327083 0.03627782970625 -0.482170264166667 0.36183779025 -0.20342764855 -0.495358932729167 -0.407589875652083 -0.235191249091667 0.0149736251291667 0.127747591020833 -0.11064561305 -0.499983331666667 -0.682617448541667 -0.380027219041667 0.281848464375 -0.797043007708333 -0.799999998958333 -0.4766180240625 -0.860996871458333 -0.546003052708333 -0.84592219125 -0.365114263583333 -0.680325770833333 -0.209247801714583 -0.696685445208333 -0.776418041683333 -0.74494769125 -0.973467108333333 -0.685420955625 -0.873957381041667 -0.610471792083333 -0.856380228541667 -0.81196704875 -0.755753395208333 -0.876739031458333 -0.946482398541667 -0.416223018291667 -0.163690154395833 -0.513583964664583 -0.209774554733333 -0.907407268333333 -0.925008996458333 -0.956068769166667 -0.947481344791667 -0.961729125833333
18 "LAYING" 0.605495317692308 -0.982715987538462 -0.994093522615385 0.327756172923077 -0.939195032307692 0.123682290461538 0.989109163846154 0.989175367230769 -0.988212020461538 0.169585630553846 0.250937196206154 0.237727198355385 0.297974905169231 -0.0837587308153846 -0.879862134 0.824420760769231 -0.554969189692308 0.267881671184615 0.207628160667692 -0.0997154236307692 0.244070502527692 -0.00864078599876923 0.012890911426 0.249936760632308 -0.203673941003077 0.281791848501538 -0.983345193076923 -0.986505811538462 -0.980740846769231 -0.2424612934 0.268217528016923 -0.274031460015385 -0.999702903384615 -0.999692780307692 -0.984469605076923 -0.884257113384615 -0.7349875934 -0.772307692569231 -0.618503813846154 -0.999632038 -0.999724139846154 -0.999859425692308 -0.986210701230769 -0.990744752923077 -0.983973453384615 -0.990975240461539 -0.990775609538462 -0.989153084307692 -0.999963897692308 -0.999905941846154 -0.999633277538462 -0.999879563230769 -0.999868653538462 -0.999700450615385 -0.999767847076923 -0.999716571076923 -0.999508296615385 -0.992436927692308 -0.1530203013 -0.429287619076923 -0.0598414323846154 -0.999964378153846 -0.999968118769231 -0.999970318461538 -0.999964183846154 -0.999939646307692
18 "SITTING" 0.161877417894737 -0.994043771403509 -0.984035479473684 -0.139305757492316 0.764508369649123 -0.906815029473684 0.986765145614035 0.98616201122807 -0.989998105964912 0.190818545632316 0.249144688992982 0.237257659807018 0.20704998322807 -0.0685796341105263 -0.883929211052632 0.817805300877193 -0.599959236140351 0.247482470608772 0.158330262468421 -0.0954723233684211 0.100656763024561 -0.0282924828912281 -0.0527164512087719 0.203932005647368 -0.176537434957579 0.204382306857895 -0.984713958596491 -0.97773324122807 -0.977634992105263 -0.198308727068421 0.22358148574386 -0.188059264561404 -0.99882907877193 -0.998853507017544 -0.990337250526316 -0.845061835087719 -0.730616864982456 -0.785964911578947 -0.573837909401754 -0.999855778421053 -0.99994976 -0.999797124736842 -0.985694744385965 -0.990141676315789 -0.989622904736842 -0.990628727894737 -0.995627636666667 -0.987867383157895 -0.999983619473684 -0.999948664736842 -0.999829193508772 -0.999559718947368 -0.999846722982456 -0.999737453508772 -0.999714892105263 -0.999687909122807 -0.999555989824561 -0.989961500350877 -0.392291899052632 -0.692707335561404 -0.13096250536386 -0.999927686315789 -0.999925552631579 -0.999942934385965 -0.999920416666667 -0.999977292982456
18 "STANDING" -0.0485767106575342 -0.994270075205479 -0.981335941917808 -0.185982600369863 0.85815955109589 -0.93142680890411 0.981847439863014 0.986320125205479 -0.986102378630137 0.159868431274931 0.212923763273014 0.290055305306849 0.187430049116575 -0.0732260127945206 -0.858845554109589 0.81085050890411 -0.23462658899863 0.233599028739726 0.274484824561644 -0.0987174024657534 0.231664098961644 0.0774238233246575 -0.172633969190411 -0.0253657426246575 -0.0260925685163014 0.139184327665753 -0.969620959589041 -0.979450051506849 -0.963006793150685 0.00508117472328767 0.1307893872 -0.0327586971032877 -0.997873439178082 -0.99809315630137 -0.987625810684931 -0.786344687945206 -0.607600530041096 -0.924200913150685 -0.236673939312329 -0.999765623835616 -0.999905152054795 -0.999306000821918 -0.977179032191781 -0.989275839041096 -0.987913814657534 -0.989808924931507 -0.993542788356164 -0.986536147534247 -0.999972939452055 -0.999912515753425 -0.999766271780822 -0.9989811 -0.999474130958904 -0.999582176712329 -0.999301640684932 -0.999609354109589 -0.999472061232877 -0.964428926438356 -0.054104538190411 -0.388013144631507 -0.191178792543836 -0.999376172465753 -0.999788746849315 -0.999870175753425 -0.999813007534247 -0.999958354383562
18 "WALKING" -0.0609313415892857 -0.983010882678571 -0.975311658928571 -0.00773108178571429 0.796929129464286 -0.891948844464286 0.485657883392857 0.59561170625 -0.381016269642857 0.160648396217857 0.0358339877225 0.0938444099410714 -0.0939658900267857 -0.0613727362975 -0.641675256607143 0.432570164285714 0.100331991623214 0.0824168582767857 -0.222057042066429 -0.0966435295642857 -0.141751680107143 -0.0287250963035714 0.0139451739035714 -0.134388587828571 0.0837241439214286 -0.0357950343660714 -0.646267217321429 -0.597194469464286 -0.500471147857143 -0.0654397877375 0.0598533063819643 -0.0326847932107143 -0.69424442625 -0.821407715892857 -0.409895505535714 0.325915979107143 -0.75115207 -0.735714282678571 -0.528454560357143 -0.825299019107143 -0.799634747857143 -0.845539159107143 -0.320264113035714 -0.664327149285714 -0.288264183571429 -0.70361395125 -0.784362557142857 -0.740591540535714 -0.9815080125 -0.793473078214286 -0.83262410875 -0.802276671071429 -0.870416439642857 -0.706026583928571 -0.751212850535714 -0.929008189107143 -0.931820355535714 -0.609673434464286 -0.362903067678571 -0.699031219464286 -0.0972470687303571 -0.87382856 -0.906869783035714 -0.939175270892857 -0.945695483392857 -0.969699384821429
18 "WALKING_DOWNSTAIRS" -0.0493636733454545 -0.960404874545455 -0.932962218181818 -0.0863865933109091 0.818532697272727 -0.915554323272727 0.509805096745455 0.597691289818182 -0.464173122181818 0.188919826278182 -0.0931370691454545 0.0586323470890909 -0.0232193669418182 -0.0636214336761818 -0.533513433090909 0.440326244 0.162148054637818 0.0577378305454545 -0.229512208856364 -0.0836566573181818 -0.0860510243049091 0.284423259654545 0.116821803031273 -0.387241756363636 0.274903430890909 -0.0628484427818182 -0.545025737818182 -0.529109166942182 -0.381022814727273 -0.00469137960909091 0.0720314496985455 -0.0190972431454545 -0.715065507090909 -0.819282667272727 -0.384198076036364 0.311278295636364 -0.80645161 -0.804848484727273 -0.316966381545455 -0.846782399090909 -0.748231338727273 -0.872422361090909 -0.464546054727273 -0.678751080363636 -0.297366187181818 -0.728895785090909 -0.805239787272727 -0.875113549090909 -0.975987340727273 -0.813613796363636 -0.83401555 -0.785843378181818 -0.889128152909091 -0.854341723454545 -0.826051895272727 -0.910864074181818 -0.946120269818182 -0.489232274509091 -0.00539054580145454 -0.327818844103636 -0.281139999872727 -0.931905565636364 -0.949124887454545 -0.973813627272727 -0.968461685636364 -0.978871208909091
18 "WALKING_UPSTAIRS" -0.106112549189655 -0.961738807068966 -0.942056881206897 0.167176242517776 0.694905052586207 -0.8273306 0.653520489310345 0.727067467931034 -0.598790877586207 0.0386166715 -0.0773475172413793 0.097852247262069 -0.101819560262069 -0.0526133819862069 -0.525485223275862 0.427990929517241 -0.0933422435586207 -0.0486952022710862 -0.09432808875 -0.0899953036658621 -0.06135396354 0.212123384784483 -0.102404407568966 -0.51921587362069 0.322824815844828 -0.0311904808275862 -0.580867809827586 -0.495132854948276 -0.3691086 0.279777175603448 -0.209743632315517 0.199103252117241 -0.681312301206897 -0.754150039137931 -0.586323723965517 0.162270469081034 -0.809788651206897 -0.825287356034483 -0.202280492881034 -0.937921017586207 -0.801069792758621 -0.929449579137931 -0.585531432931034 -0.784728430344828 -0.516861240862069 -0.806968862241379 -0.865079973275862 -0.799300120344828 -0.991204425172414 -0.888185998275862 -0.942634676034483 -0.766137598103448 -0.944298201206897 -0.931761057413793 -0.893159986206897 -0.951656728793103 -0.953631635862069 -0.59232371 0.0624408746137931 -0.259719909689655 0.206390428231034 -0.964663123103448 -0.96665633637931 -0.984213096896552 -0.98114276862069 -0.991515083965517
19 "LAYING" 0.68762385253012 -0.958959611084337 -0.986993149638554 0.470814449493976 -0.927480352048193 0.0726492343083133 0.976045307951807 0.985608785421687 -0.984627683855422 0.17175029185253 0.194904992301205 0.0985991763301205 0.271378884398795 -0.0952628014096386 -0.87123761253012 0.819240133855422 -0.396100358542169 0.0822711618851807 0.126301951855422 -0.0956018266746988 0.0241190047928916 -0.00537890730120482 0.0391059185651807 0.152995111559518 -0.135798558308434 0.135639078322892 -0.962822537710843 -0.960085656987952 -0.953263432771084 -0.292934359593976 0.295429028963855 -0.249166597108434 -0.999032160722892 -0.999523926024096 -0.979795305662651 -0.856257761686747 -0.903614458192771 -0.778313253253012 -0.754747764289157 -0.999508334578313 -0.998583207349398 -0.99965477313253 -0.975964111566265 -0.988558703373494 -0.981621859879518 -0.98895279626506 -0.991072597590361 -0.986323782048193 -0.999954203253012 -0.999888794457831 -0.999527253012048 -0.99975538 -0.999708814819277 -0.999303536626506 -0.999466360481928 -0.999683958795181 -0.999469148674699 -0.974196217590361 -0.404137478337349 -0.647338197843374 -0.0142836068421687 -0.999752217108434 -0.999567097108434 -0.999233544698795 -0.99909818686747 -0.999873497349398
19 "SITTING" 0.489126594657534 -0.969355010136986 -0.96996981369863 0.582930323084932 0.100737974246575 -0.681216000821918 0.982972944931507 0.982902673972603 -0.986426613424658 0.12147890829726 0.149989018626027 0.15273155100411 0.081759943760274 -0.0520207886438356 -0.870445590684932 0.804098911917808 -0.432407351986301 0.229415555986301 0.144376379631644 -0.100986131452055 -0.0442497204424658 -0.156635057775342 0.260236736723288 -0.0419442415438356 -0.0164799659534247 0.100948308055479 -0.956912377123288 -0.930004028219178 -0.942229043835616 0.0605288107191781 -0.0034707093369863 0.0489494106575342 -0.995896431506849 -0.996534875068493 -0.982263570136986 -0.739247031506849 -0.949624392410959 -0.946118721369863 -0.272332010863014 -0.999700796575342 -0.999314987123288 -0.999483168630137 -0.980999857671233 -0.988151915753425 -0.985345175479452 -0.988737020958904 -0.991941275616438 -0.989756708356164 -0.999966366986301 -0.999881002876712 -0.99974435 -0.999218586986301 -0.999706123835616 -0.999604987945205 -0.999505390136986 -0.999567775616438 -0.999191221780822 -0.981743664931507 -0.341803067110959 -0.648074421753425 0.0130549207876712 -0.999806382876712 -0.999876847260274 -0.999903129041096 -0.999875586575342 -0.999910140958904
19 "STANDING" 0.130643717849315 -0.992411542465753 -0.971426607808219 -0.146282294621918 0.848828929726027 -0.912519311506849 0.972891998082192 0.981773067123288 -0.982976419315069 0.190996982416438 0.212228254236986 0.226501150315068 0.1515779332 -0.0631429827260274 -0.837681877123288 0.79943024890411 -0.200682259254795 0.23646941239726 0.184104670328767 -0.0990467890520548 0.155603921041096 -0.039878653 0.279409127383562 -0.0162771594671233 -0.0277508745867123 0.0974972426821918 -0.951103865753425 -0.956052542191781 -0.94174504109589 0.0296127152068493 0.11283368069726 0.0129288557739726 -0.996330438493151 -0.997046205890411 -0.982765949589041 -0.740631798219178 -0.651789659794521 -0.918721461369863 -0.317787049339726 -0.999532600273973 -0.999861916164384 -0.999200571643836 -0.973588517808219 -0.987524587534247 -0.981881239178082 -0.987956059726027 -0.993475910958904 -0.981216529315069 -0.999962975479452 -0.999845952876712 -0.999432612465753 -0.998288049315069 -0.999404848356164 -0.999138294657534 -0.998941770410959 -0.999607162876712 -0.99926101260274 -0.947865639178082 -0.087627490989589 -0.445974115850685 -0.137901580285822 -0.999176598219178 -0.999457544109589 -0.999500409041096 -0.99937442890411 -0.999937440821918
19 "WALKING" -0.0898428797307692 -0.9698614625 -0.958651200384615 -0.236603103096154 0.825944537692308 -0.916181755192308 0.279803517653846 0.0723040962576923 0.118691572596154 0.247715723923077 0.0538743474173077 0.0457135831500962 -0.00252332724288461 -0.0751569333730769 0.00352700535153846 0.109228959269231 -0.00139830981057692 -0.000168073494230771 -0.282356510196731 -0.0832353261384615 -0.0257575388711538 -0.243451704071154 0.514241795576923 -0.0332477739119231 0.0404050920826923 0.00588670596923077 -0.158347265748077 -0.346256784348077 0.100045071430769 -0.0946798149615385 0.0904128400153846 0.0453737742615385 -0.291655050692308 -0.607688623653846 -0.04057850275 0.647253742115385 -0.74193548 -0.6499999975 -0.775595528846154 -0.305453060261538 -0.543367447307692 -0.381753823019231 0.0854010732076923 -0.227829841936346 0.270367373463462 -0.287429870692308 -0.714157389230769 -0.650423275246154 -0.956048446730769 -0.511664803865385 -0.276943258505769 -0.468599151767308 -0.43849934575 -0.571550882923077 -0.349941881961538 -0.770610320192308 -0.659090097884615 0.228142361865385 -0.300753949230769 -0.664117542692308 -0.458477572115385 -0.314384129153846 -0.561944926461538 -0.651609576730769 -0.632620338307692 -0.808509387307692
